id,name,host_id,location,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,review_scores_rating,cancellation_policy
4922204,Charming new house-15 min to Boston,6570877,"Kittredge St, Roslindale, Boston, MA 02131, United States",Roslindale,2131,42.28214228,-71.12904915,House,Entire home/apt,16,2.5,3,7,$200.00,1,95,strict
4085362,"""Room with a View""  from ""Top of the Hill""",3164508,"Cornell Street, Boston, MA 02131, United States",Roslindale,2131,42.28174852,-71.14031784,House,Private room,2,2,1,1,$75.00,1,97,moderate
3755609,Lovely & Gracious Victorian room,19223882,"Metropolitan Avenue, Boston, MA 02131, United States",Roslindale,2131,42.2756372,-71.12480042,House,Private room,1,1,1,1,$78.00,3,95,flexible
13768853,"Cozy, quiet room in Roslindale",43132977,"South Street, Boston, MA 02131, United States",Roslindale,2131,42.2875977,-71.13448153,Apartment,Private room,4,1,1,2,$50.00,2,96,flexible
1936861,Private Room in Rozzie,10021116,"Fletcher Street, Boston, MA 02131, United States",Roslindale,2131,42.28997231,-71.13614632,Apartment,Private room,1,1,1,1,$60.00,1,98,flexible
4461111,Queen room in a charming villa,13226301,"Cedrus Avenue, Boston, MA 02131, United States",Roslindale,2131,42.27896822,-71.13671456,House,Private room,1,1.5,1,1,$45.00,2,100,flexible
1724900,Charming sunlit house in Boston,7723912,"Birch Street, Boston, MA 02131, United States",Roslindale,2131,42.28290546,-71.13267674,House,Entire home/apt,4,1,2,2,$145.00,5,92,strict
13937181,Guest Room in Cozy Home,82861960,"June Street, Boston, MA 02131, United States",Roslindale,2131,42.27636368,-71.13643293,House,Private room,2,2,1,1,$45.00,2,96,flexible
3968797,Sunny bedroom in large quiet house,4762495,"Ashfield Street, Boston, MA 02131, United States",Roslindale,2131,42.29110718,-71.13133846,House,Private room,2,1.5,1,1,$85.00,1,97,moderate
1494726,Cozy in Rozzie!,7506913,"Glendower Road, Roslindale, MA 02131, United States",Roslindale,2131,42.27571563,-71.13013943,House,Private room,1,1,1,1,$75.00,3,93,strict
8473851,Private Room in Single Family Home,44625108,"Beech Street, Boston, MA 02131, United States",Roslindale,2131,42.27493019,-71.13062801,House,Private room,2,2,1,1,$50.00,2,99,flexible
3575220,The Artist room in beautiful villa.,13226301,"Cedrus Avenue, Boston, MA 02131, United States",Roslindale,2131,42.28027891,-71.13586963,House,Private room,1,2.5,1,1,$45.00,2,97,flexible
1591827,PrivRoom+Bath In Roslindale/Boston,8491165,"Hyde Park Avenue, Roslindale, MA 02131, United States",Roslindale,2131,42.28556003,-71.1239987,House,Private room,2,1,1,1,$60.00,2,92,moderate
3229255,1bd Boston apt - Convenient & quiet,16343599,"Pinehurst Street, Boston, MA 02131, United States",Roslindale,2131,42.28702561,-71.13353879,Apartment,Entire home/apt,3,1,1,1,$95.00,1,99,strict
1721016,Quiet Sunlit Attic Studio,7723912,"Birch Street, Boston, MA 02131, United States",Roslindale,2131,42.28606773,-71.1323625,Apartment,Entire home/apt,2,1,0,1,$89.00,3,100,strict
12535687,In-Law Apartment,30349101,"Atherton Avenue, Boston, MA 02131, United States",Roslindale,2131,42.28389087,-71.13140827,Apartment,Entire home/apt,3,1,0,2,$110.00,2,,flexible
12994227,Cozy room near the arboretum,8582699,"Weld Hill street, Boston, MA 02131, United States",Roslindale,2131,42.29392464,-71.13548936,Condominium,Private room,2,1,1,1,$65.00,1,,flexible
12927298,Private House in Roslindale/Boston/Arboretum,68001856,"Knoll Street, Boston, MA 02131, United States",Roslindale,2131,42.29061656,-71.13273461,House,Entire home/apt,7,2,3,3,$285.00,3,80,strict
169938,Gorgeous Boston Loft Style Condo!,809859,"Brookside Ave, Boston, MA 02130, United States",Jamaica Plain,2130,42.31379196,-71.10338741,Apartment,Entire home/apt,4,1,1,1,$140.00,3,,moderate
594693,Private room in peaceful space,2139546,"South St, Boston, MA 02130, United States",Jamaica Plain,2130,42.30797481,-71.11622135,Apartment,Private room,2,1,1,1,$70.00,2,93,strict
2384581,"Loft bedroom, sleeps 2",12083797,"Holbrook Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30935659,-71.1168273,House,Private room,2,1,1,1,$95.00,1,93,flexible
735970,Part of a Large Condo Jamaica Plain,3840038,"Beaufort Rd, Boston, MA 02130, United States",Jamaica Plain,2130,42.31691221,-71.11302542,Bed & Breakfast,Private room,2,1,1,1,$55.00,300,100,flexible
4262255,Beautiful and sunny condo ,21873698,"Rossmore Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.30398456,-71.10449361,Apartment,Private room,2,1,1,1,$80.00,2,99,moderate
4000384,Sunlit room with private bath,10910804,"Copley Street, Boston, MA 02119, United States",Jamaica Plain,2119,42.31632876,-71.09909642,House,Private room,2,1,1,1,$120.00,2,97,flexible
6693305,"Bed, Bath and Beyond III in JP",14303759,"Forbes Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32002252,-71.1059405,Apartment,Private room,2,1,1,1,$65.00,1,100,flexible
6730758,Private studio by subway w/parking,207475,"Minton Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31451961,-71.10558689,Apartment,Private room,4,1,1,2,$100.00,2,97,moderate
6248970,Spacious room convenient to subway,32449720,"Mozart St, Boston, MA 02130, United States",Jamaica Plain,2130,42.32171967,-71.10345882,Apartment,Private room,1,1,1,1,$65.00,3,96,moderate
12806707,Artistic House Next To Jamaica Pond,4263511,"Goodrich Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.3167906,-71.11563043,House,Private room,1,1,1,1,$60.00,2,,flexible
14246616,"Cozy Room off Centre St, JP!",5055078,"Forbes Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31951,-71.1053766,Apartment,Private room,2,1,1,1,$63.00,2,73,flexible
3703674,Private floor in Jamaica Plain home,9350281,"Saint John Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31527457,-71.11331606,Townhouse,Private room,2,1,1,1,$75.00,1,100,flexible
4792901,Spacious room in secluded townhouse,24701232,"Goodrich Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.31549953,-71.11706562,House,Private room,2,1,1,1,$65.00,1,90,strict
5717528,Charming Victorian near T,7394101,"Chestnut Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,42.31690481,-71.10519471,Apartment,Private room,1,1,1,1,$110.00,1,94,strict
5601743,"Beautiful, Expansive Space in JP",19280995,"Marmion Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31189729,-71.10315398,House,Private room,2,1,1,1,$46.00,2,82,strict
13333862,"Sunny room, colorful artist home",5215706,"Porter Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31706413,-71.10358572,Apartment,Private room,3,1,1,1,$75.00,2,,strict
519272,"Cozy Room + Private Bath, JP Boston",2444900,"Plainfield Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30510763,-71.10643297,Apartment,Private room,2,1.5,1,1,$62.00,3,98,moderate
14090779,Lovely room with private half bath,6104362,"Goldsmith Place, Boston, MA 02130, United States",Jamaica Plain,2130,42.31590728,-71.11327328,Condominium,Private room,2,1.5,1,1,$69.00,2,,flexible
8481291,"Beautiful, airy room in JP",8167936,"Montebello Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.31265282,-71.0997234,Apartment,Private room,2,1,1,1,$69.00,2,100,moderate
6990904,Cozy JP bedroom near Orange Line T,16337422,"Egleston Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31530071,-71.09976783,House,Private room,2,2,1,1,$73.00,1,99,moderate
197727,Great Boston neighborhood Jamaica PLain,964356,"Dunster Rd, Boston, MA 02130, United States",Jamaica Plain,2130,42.31319703,-71.11832362,Apartment,Private room,1,1,1,1,$85.00,2,99,strict
932853,Qn BR/Private Bath/Superhost/JP Ctr,5028116,"Chestnut Avenue, Jamaica Plain, MA 02130, United States",Jamaica Plain,2130,42.31421512,-71.10940661,Apartment,Private room,2,2,1,1,$120.00,1,96,strict
11159585,Mark P.Coleman,57514323,"Pond Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31256676,-71.12607999,House,Private room,2,3.5,1,2,$125.00,2,100,flexible
9677354,JP Gem,391664,"Boylston Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31678462,-71.10731719,Apartment,Private room,1,1,1,1,$70.00,1,93,flexible
13426831,"Cozy, comfortable, colorful room near orange line",17401715,"Lamartine Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31362611,-71.10819525,Condominium,Private room,2,1,1,1,$100.00,1,,flexible
7956634,The Blue Room in JP,8154081,"South Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30370465,-71.11397057,Condominium,Private room,2,1,1,1,$61.00,1,97,moderate
568234,Parking/Pvt Bath/Hip Neighborhood!,2796082,"Lee St, Boston, MA 02130, United States",Jamaica Plain,2130,42.30334666,-71.10497372,House,Private room,4,1,1,2,$125.00,1,97,strict
1030500,"Cozy den, private apt/kitchen/bath",5670669,"Northbourne Road, Jamaica Plain, MA 02130, United States",Jamaica Plain,2130,42.29106052,-71.11593555,Apartment,Private room,2,1,1,1,$100.00,1,88,flexible
13652374,Private Room near Forest Hills T Stop,27860683,"Hyde Park Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,42.29763812,-71.11399252,Apartment,Private room,1,1,1,1,$27.00,1,,flexible
12930651,Sunny and quiet private room close to subway (JP),5580771,"Rosemary Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30537679,-71.11324413,Apartment,Private room,2,1,1,1,$80.00,2,98,flexible
3997572,Room in beautiful JP home,1805868,"Saint John Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31449927,-71.11223192,House,Private room,2,1,1,1,$85.00,1,100,flexible
4223387,Convenient green Victorian,5689782,"Atherton Street, Boston, MA 02119, United States",Jamaica Plain,2119,42.31738707,-71.10003066,House,Private room,3,1,1,2,$75.00,1,91,flexible
12855396,Cozy room in boston neighborhood,16052189,"Day Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32423675,-71.10812405,House,Private room,1,1,1,1,$57.00,7,20,flexible
12426823,"Nice private room, full size bed",17549950,"Centre Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32219838,-71.10629671,Apartment,Private room,2,1,1,1,$100.00,1,,moderate
14361322,Cozy Neighborhood Spot,19056916,"Centre Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32284647,-71.10517195,Apartment,Private room,1,1,1,1,$40.00,1,,flexible
2963419,"Peaceful room, garden oasis",15123694,"Halifax Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31803897,-71.11687373,House,Private room,1,1,1,1,$100.00,4,98,strict
5904732,Lg sunny room w/private entrance,987917,"Weld Avenue, Boston, MA 02119, United States",Jamaica Plain,2119,42.3140648,-71.09905546,House,Private room,2,2.5,1,1,$70.00,1,93,flexible
3591359,Spacious 2 bedroom apartment (free parking),9662986,"Gay Head Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32566812,-71.10543389,Apartment,Entire home/apt,4,1,2,2,$190.00,4,95,moderate
2538536,Beautiful bright corner unit!ioc,16067950,"Brookline, MA, United States",Jamaica Plain,,42.32487447,-71.10556705,Apartment,Entire home/apt,3,1,1,1,$149.00,7,95,flexible
4975581,Clean Apartment in Boston,12937716,"Moraine Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32038119,-71.11270173,Apartment,Entire home/apt,6,1,2,2,$168.00,3,94,moderate
4767023,Stay in Boston's top neighborhood,24593919,"Edge Hill Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32327561,-71.10705882,House,Entire home/apt,5,2,3,4,$205.00,2,87,moderate
6364042,Bright room with queen sized bed,987917,"Weld Avenue, Boston, MA 02119, United States",Jamaica Plain,2119,42.31362383,-71.09821201,House,Private room,2,2.5,1,1,$65.00,1,92,flexible
7986179,Spacious home in Jamaica Plain,20040612,"Parkton Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.32157794,-71.11411533,Apartment,Entire home/apt,2,1,1,1,$75.00,1,92,flexible
14109003,"3rd floor condo, 2 bedrooms, 2 decks",22290246,"Parkton Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.32267989,-71.11561972,Condominium,Entire home/apt,4,1,2,4,$117.00,1,,flexible
1109224,4 bedroom Victorian Condo unit,1531239,"South Huntington Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,42.32051086,-71.11215759,Apartment,Entire home/apt,8,2,4,6,$429.00,3,91,strict
1067184,Lovely bedroom/use of whole apt.,848706,"Jamaica Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30633269,-71.1190246,Apartment,Private room,2,1,1,1,$95.00,2,95,flexible
13215952,The Blue Grotto,19798741,"John A Andrew Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30992056,-71.11072692,Apartment,Private room,2,1,1,1,$69.00,1,,flexible
777903,A suburban feel in the city,4102281,"Hopkins Rd, Boston, MA 02130, United States",Jamaica Plain,2130,42.30757426,-71.13463037,House,Private room,2,,1,1,$85.00,1,94,moderate
1301500,Stay in Boston's best neighborhood!,3578624,"Green Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30997683,-71.10962021,Apartment,Private room,2,1,1,1,$69.00,3,100,strict
8923817,"Elegant studio,kitchn, soaking tub",45402419,"Greenough Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,42.3090739,-71.11254191,House,Entire home/apt,2,1,1,1,$165.00,2,93,flexible
14057466,Priv apt w/2 Beds 1 bath close to Medical/Downtown,30314324,"Green Street, Jamaica Plain, Boston, MA 02130, United States",Jamaica Plain,2130,42.31357234,-71.11381933,Apartment,Entire home/apt,4,1,2,2,$150.00,5,90,flexible
14909417,Woodland Sanctuary next to Orange Line T,93635490,"Weld Hill Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.29644508,-71.1111878,Condominium,Entire home/apt,7,1,4,4,$267.00,1,,flexible
5521378,"Cozy bedroom near train, bus, parks",25636575,"Olmstead Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31169374,-71.1011646,Apartment,Private room,2,1,1,1,$87.00,2,97,moderate
13041602,Quiet & Sunny Room Near Subway,72132089,"Woodlawn Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.29985744,-71.11235604,Townhouse,Private room,2,1,1,1,$62.00,2,96,strict
2621242,Lovely one bedroom Apt,13424353,"Chestnut Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,42.31842255,-71.10550531,Apartment,Entire home/apt,2,1,1,1,$110.00,2,97,moderate
950046,Spacious Apartment in Jamaica Plain,5153431,"Gordon Street, Jamaica Plain, MA 02130, United States",Jamaica Plain,2130,42.31185272,-71.10926319,Apartment,Entire home/apt,6,2,3,3,$250.00,4,90,strict
3342094,Pondside Paradise with Piano,1922657,"Beaufort Road, Jamaica Plain (Boston), MA 02130, United States",Jamaica Plain,2130,42.31737019,-71.11485899,Apartment,Entire home/apt,6,1,2,2,$150.00,2,97,strict
5652147,"Convenient, Sunny 3b/2bth w/Parking",352441,"Ballard Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30704885,-71.11662413,House,Entire home/apt,7,2,3,4,$300.00,2,93,flexible
14105971,Tranquil Treetop Loft,79103444,"John A Andrew Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30906285,-71.11141973,Apartment,Entire home/apt,2,1,0,1,$119.00,1,100,strict
2875267,"Historic Carriage House, a peaceful city oasis",14696258,"Brewer Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30883694,-71.11935092,Apartment,Entire home/apt,2,1,0,1,$175.00,2,99,moderate
9485607,"Large, sunny, cozy home w/character",1498417,"Forbes Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31923483,-71.10501594,House,Entire home/apt,6,2,2,2,$195.00,4,96,strict
7273770,Boston 2 bedroom top floor condo w/balcony!,4191762,"Hall Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30606394,-71.11516054,Condominium,Entire home/apt,4,1,2,2,$145.00,2,90,strict
5405928,Charming 2BD Across from Arboretum,1169936,"Arborway, Boston, MA 02130, United States",Jamaica Plain,2130,42.3039816,-71.11848461,Apartment,Entire home/apt,4,1,2,2,$200.00,2,92,moderate
4586681,"Hidden Gem in Jamaica Plain, Boston",12795084,"Parley Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,42.31482748,-71.11295481,House,Private room,1,1,1,1,$90.00,1,99,flexible
1113272,JP Whole awesome apartment,3676936,"Gartland Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30484333,-71.10627116,Apartment,Entire home/apt,4,1,2,2,$210.00,2,94,moderate
12647606,Private Room in Urban DIY House,55603,"Chestnut Ave, Jamaica Plain, MA 02130, United States",Jamaica Plain,2130,42.31337133,-71.11089129,Apartment,Private room,2,1,1,1,$75.00,2,100,moderate
10271867,Cozy room in Jamaica Plain,52274002,"Centre Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32357026,-71.10670813,Apartment,Private room,2,1,1,1,$46.00,1,90,flexible
7879708,"Sunny, Cozy and Convenient JP Home!",7594805,"Wenham Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.29559334,-71.11530146,Condominium,Private room,2,1,1,1,$75.00,2,100,flexible
3881993,Vintage Apt With 3 Large Bedrooms,11487565,"Rossmore Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.30433801,-71.1087173,Apartment,Entire home/apt,6,1,3,3,$500.00,1,89,flexible
12566065,Large and Cozy Boston Bedroom,68125441,"Burnett Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30443377,-71.10967689,Apartment,Private room,2,1,1,1,$60.00,2,90,strict
6602217,Private Apartment!,24584716,"Creighton Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32309569,-71.10851427,Apartment,Entire home/apt,5,1,1,2,$130.00,2,90,moderate
3276286,Sunny apartment in Boston hosts 6,15760345,"Cornwall Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31147167,-71.10529986,Apartment,Entire home/apt,6,1.5,2,3,$190.00,2,88,moderate
2014651,One Private Bedroom in J.P.,2155838,"Gartland Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30711034,-71.10582363,Apartment,Private room,2,1,1,1,$100.00,2,91,moderate
6053700,3+ bedroom house - center of JP,31247560,"Eliot Street, Jamaica Plain, MA 02130, United States",Jamaica Plain,2130,42.30983485,-71.11457927,House,Entire home/apt,6,3,3,6,$450.00,1,100,flexible
4405982,Luxury Apt near Restaurants&Pond&T,21644095,"Pershing Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.31807257,-71.11267006,Apartment,Entire home/apt,8,2,4,4,$399.00,2,99,strict
250983,Designers Haven: II - whole apt!!!,8021,"Mark St, Boston, MA 02130, United States",Jamaica Plain,2130,42.32394222,-71.10820204,Apartment,Entire home/apt,5,1,2,2,$350.00,1,98,moderate
2308630,Spacious 2BD w/ Balconies & Parking,5448841,"Sedgwick Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30904986,-71.11253859,Apartment,Entire home/apt,4,1,2,2,$200.00,2,98,moderate
8272350,"""The Sheridan"" JP, Boston",37835016,"Sheridan Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32004367,-71.10784416,Apartment,Private room,2,1,1,1,$99.00,2,100,moderate
12368012,Sumnerhill.com,66824316,"Carolina Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,42.30871721,-71.11051776,House,Entire home/apt,6,2,3,4,$295.00,3,,flexible
4098410,Fully Renovated Room in JP,11487565,"Rossmore Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.30508831,-71.10735817,Apartment,Private room,2,1,1,1,$107.00,2,81,flexible
6322283,Restful space with morning light,19798741,"John A Andrew Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30794791,-71.10929999,Apartment,Private room,1,1,1,1,$69.00,1,96,moderate
7823025,Private bedroom in heart of JP,4595799,"Centre Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30970116,-71.11833424,Apartment,Private room,2,1,1,1,$76.00,1,92,strict
9549850,Welcome to cozy groundfloor 2rm apt,49453306,"Sheridan Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32080939,-71.10730266,Apartment,Entire home/apt,2,1,1,1,$75.00,2,95,moderate
7845607,Cozy Sunroom in Secluded Townhouse,38120441,"Goodrich Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.31579766,-71.116963,House,Private room,1,1,1,1,$55.00,1,78,flexible
14071446,Twins in a peaceful room.,18896448,"Parkton Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.32249609,-71.11475792,Apartment,Private room,2,1,1,2,$65.00,1,100,flexible
14218904,Room in the heart of JP,6104362,"Goldsmith Place, Boston, MA 02130, United States",Jamaica Plain,2130,42.31805468,-71.11186936,Condominium,Private room,2,1.5,1,1,$59.00,2,,moderate
11826815,Terrestrial Paradise of Eternal Love,18807469,"Tower Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.29956292,-71.11283945,House,Private room,2,1,1,1,$88.00,2,96,moderate
13334098,3BR + Office Single Family in JP near Monument,1176152,"Holbrook Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30988682,-71.11789702,House,Entire home/apt,5,2,4,3,$164.00,6,,moderate
4765070,Private studio w/ private entrance,24584716,"Creighton St, Jamaica Plain, MA 02130, United States",Jamaica Plain,2130,42.32508878,-71.1072298,House,Entire home/apt,2,1,0,1,$90.00,2,93,moderate
2880944,2BD Pond-side condo in JP ,5052732,"Burroughs Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31395141,-71.11600892,Apartment,Entire home/apt,4,2,2,2,$185.00,5,100,flexible
9532771,Tranquil room in great spot!,49365462,"Parkton Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.3232429,-71.11357115,Apartment,Private room,2,1,1,1,$80.00,1,,flexible
10253591,"Quiet, Private Room with Comfy Bed",32071442,"School Street, Boston, MA 02119, United States",Jamaica Plain,2119,42.31838302,-71.1018781,House,Private room,2,1,1,1,$105.00,2,91,strict
1881298,Private Studio- Minutes from T!,1920539,"Orchardhill Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.30026388,-71.11180739,House,Private room,2,1,1,1,$90.00,1,95,moderate
210097,Treetop Haven in the City,1035747,"Jamaica Plain, Boston, MA 02130, United States",Jamaica Plain,2130,42.3186354,-71.10640628,Apartment,Entire home/apt,2,1,1,1,$100.00,3,97,strict
6059968,Funky Alcove for 2/Superhost/JP Ctr,5028116,"Chestnut Ave, Boston, MA 02130, United States",Jamaica Plain,2130,42.31359024,-71.1091153,Apartment,Shared room,2,1,1,1,$100.00,1,98,strict
6862758,"Quiet, Spacious 2BD in Boston's JP!",35962316,"Danforth Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31813877,-71.10367354,Apartment,Entire home/apt,5,1.5,2,3,$200.00,2,100,strict
799701,Large Sunny Apartment in JP,4210157,"Moraine St, Jamaica Plain, MA 02130, United States",Jamaica Plain,2130,42.32085835,-71.11249877,Apartment,Entire home/apt,8,1.5,4,4,$300.00,4,100,strict
6862594,"Beautiful Home in Jamaica Plain, MA",10608570,"Moraine Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.3192652,-71.11324624,House,Private room,2,1,1,1,$60.00,1,,flexible
9057435,3 BR Apartment with Kitchenette,47251069,"Burroughs Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31433572,-71.11641498,Apartment,Entire home/apt,6,1,3,3,$319.00,1,100,moderate
750438,"A quiet, green oasis in funky JP! ",3945438,"Child St, Boston, MA 02130, United States",Jamaica Plain,2130,42.30681153,-71.11052442,Apartment,Private room,2,1,1,1,$85.00,2,96,moderate
12874603,Comfortable Private Bedroom for 2,48719428,"Lamartine Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.32267198,-71.10078612,Condominium,Private room,2,2,1,1,$70.00,1,74,flexible
12727401,Excellent Room! Right by the Subway,69203736,"Centre Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30977751,-71.11879574,Apartment,Private room,2,1,1,1,$50.00,1,60,flexible
2077794,Charming Boston Apartment,1500300,"Hall Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.3044244,-71.11429864,Apartment,Entire home/apt,4,1,1,1,$119.00,3,86,moderate
9712731,Cozy 1 Bd Artist's Sanctuary,28193547,"South Huntington Avenue, Boston, MA 02130, United States",Jamaica Plain,2130,42.32551167,-71.11320967,Condominium,Entire home/apt,3,1,1,2,$125.00,1,100,strict
13677640,"Peaceful/Fun area, 4 minute walk to ""T""",79610778,"Montebello Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.31121058,-71.10200967,Apartment,Private room,2,1,1,1,$53.00,1,80,flexible
3371091,Treetop Room in Sunny Pondside Home,1922657,"Beaufort Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.31874258,-71.11599746,Apartment,Private room,4,1,1,1,$125.00,1,95,strict
13512551,"CITY HOME COUNTRY FEEL, Boston, MA USA",77569960,"Boston, MA, United States",Jamaica Plain,,42.30595864,-71.13230208,House,Entire home/apt,6,2.5,4,4,$199.00,3,100,strict
732999,Lovely home in Jamaica Plain Boston,3817361,"South St, Boston, MA 02130, United States",Jamaica Plain,2130,42.3045593,-71.11364252,Apartment,Entire home/apt,4,1,2,2,$205.00,2,97,strict
6106955,Treetop 2+BR Condo w/ Guest Hammock,1622932,"Glen Road, Boston, MA 02130, United States",Jamaica Plain,2130,42.3087358,-71.09977037,Condominium,Entire home/apt,5,1,2,2,$114.00,4,95,strict
2698996,Room in Pondside Apt!,13812113,"Pond Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31567995,-71.11520101,Apartment,Private room,2,1,1,1,$75.00,2,98,moderate
27611,One Bedroom Studio Garden Apartment,119381,"Goodrich Rd, Boston, MA 02130, United States",Jamaica Plain,2130,42.31556512,-71.11482701,Apartment,Entire home/apt,2,1,1,1,$185.00,3,86,strict
4025194,Queen Bed/Near Subway/Free Passes,1480518,"Washington Street, Boston, MA 02131, United States",Jamaica Plain,2131,42.295723,-71.11942118,Apartment,Private room,2,1,1,1,$75.00,1,97,flexible
8336364,Beautiful Modern Condo,18807764,"Boston, MA 02130, United States",Jamaica Plain,2130,42.3119946,-71.1104509,Apartment,Entire home/apt,4,2.5,2,2,$180.00,3,,strict
12071820,Super Cozy Apt - An Artist's Home,64682226,"McBride Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30687965,-71.11231784,Apartment,Shared room,2,1,1,1,$70.00,1,96,flexible
7910223,"Charming  Apartment, Jamaica Plain",30490577,"Copley Street, Boston, MA 02119, United States",Jamaica Plain,2119,42.31592271,-71.09957963,Bed & Breakfast,Entire home/apt,2,1,1,2,$150.00,2,96,strict
4567815,Treetop Jamaica Plain home,3381838,"Jamaica Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30653907,-71.11789286,Apartment,Entire home/apt,4,1,2,2,$120.00,1,96,moderate
12022134,Private room in great JP location!,19342870,"Hathaway Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.30861526,-71.11488311,Apartment,Private room,2,2,1,1,$92.00,14,100,strict
13513012,"T'BEST: Priv. Bath, Deck; Subway, Parking Option",32784275,"Tower Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.29877632,-71.11159713,Apartment,Private room,2,1,1,1,$84.00,3,100,moderate
3730447,Parkside Apartment- Cozy and Roomy!,9329890,"Wachusett Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.2974048,-71.11391373,Apartment,Entire home/apt,4,1,2,2,$200.00,2,89,strict
4149974,Centered on Centre ,8498315,"Centre Street, Boston, MA 02130, United States",Jamaica Plain,2130,42.31796621,-71.11153464,Apartment,Entire home/apt,2,1,1,1,$115.00,2,96,strict
